Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2024-06-25,PK0016701010,SHEL,Shell Pakistan Limited,134.26,0.4193995987894535,53506166,7183737847.16,53506166,7183737847.16,,130135.0
2024-06-25,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,64.29,1.071201381175198,285397499,18348205210.71,285397499,18348205210.71,,873239.0
2024-06-25,PK0109001013,SYS,Systems Limited,421.51,4.300761859923411,174767220,73666130902.2,174767220,73666130902.2,,223110.0
2024-06-25,PK0110601017,TPLP,TPL Properties Limited,8.99,0.1177951278989385,224434750,2017668402.5,224434750,2017668402.5,,1947393.0
2024-06-25,PK0079201015,TRG,TRG Pakistan Limited,62.92,1.402400280578645,381773466,24021186480.72,381773466,24021186480.72,,3470330.0
2024-06-25,PK0081901016,UBL,United Bank Limited,257.58,7.363678765597895,489671875,126129681562.5,489671875,126129681562.5,,1476823.0
2024-06-26,PK0024501014,ATRL,Attock Refinery Limited,352.72,0.871471217897811,42646500,15042273480.0,42646500,15042273480.0,,510172.0
2024-06-26,PK0078701015,BAFL,Bank Alfalah Limited,67.26,2.765579253296071,709724304,47736056687.04,709724304,47736056687.04,,1044626.0
2024-06-26,PK0051601018,BAHL,Bank AL Habib Limited,111.92,5.044587197546219,777997791,87073512768.72,777997791,87073512768.72,,263329.0
2024-06-26,PK0029801013,CHCC,Cherat Cement Company Limited,161.42,1.090209272856262,116577023,18817863052.66,116577023,18817863052.66,,38357.0
2024-06-26,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1224.6,1.722402674339672,24277327,29730014644.2,24277327,29730014644.2,,7893.0
2024-06-26,PK0052401012,DGKC,D.G. Khan Cement Company Limited,91.26,1.158196482111756,219059559,19991375354.34,219059559,19991375354.34,,4040690.0
2024-06-26,PK0099701010,EFERT,Engro Fertilizers Limited,164.91,5.740870090490092,600884719,99091899010.29,600884719,99091899010.29,,1396914.0
2024-06-26,PK0012101017,ENGRO,Engro Corporation Limited,337.12,5.240421022113242,268313234,90453757446.08,268313234,90453757446.08,,265174.0
2024-06-26,PK0053401011,FFC,Fauji Fertilizer Company Limited,161.71,6.555526574327158,699731036,113153505831.56,699731036,113153505831.56,,4716580.0
2024-06-26,PK0085101019,HBL,Habib Bank Limited,123.71,4.205240262186844,586741003,72585729481.13,586741003,72585729481.13,,2146667.0
2024-06-26,PK0065001015,HUBC,The Hub Power Company Limited,164.58,9.276188345676616,972865790,160114251718.2,972865790,160114251718.2,,10891866.0
2024-06-26,PK0071501016,LUCK,Lucky Cement Limited,901.99,4.593356633002908,87900000,79284921000.0,87900000,79284921000.0,,133057.0
2024-06-26,PK0066301018,MARI,Mari Petroleum Company Limited,2665.22,4.119709525978781,26680500,71109402210.0,26680500,71109402210.0,,26345.0
2024-06-26,PK0055601014,MCB,MCB Bank Limited,240.1,5.769525722106381,414771002,99586517580.2,414771002,99586517580.2,,573110.0
2024-06-26,PK0077401013,MEBL,Meezan Bank Limited,239.1,6.203204962334234,447813299,107072159790.9,447813299,107072159790.9,,940542.0
2024-06-26,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,37.97,1.036985461149095,471403174,17899178516.78,471403174,17899178516.78,,2652744.0
2024-06-26,PK0009801017,MTL,Millat Tractors Limited,640.18,3.201096572551703,86309203,55253425576.54,86309203,55253425576.54,,57218.0
2024-06-26,PK0008201011,NRL,National Refinery Limited,267.93,0.4077068951377231,26265589,7037339260.77,26265589,7037339260.77,,506925.0
2024-06-26,PK0080201012,OGDC,Oil & Gas Development Company Limited,135.34,5.058470386575388,645139260,87313147448.4,645139260,87313147448.4,,27462390.0
2024-06-26,PK0023901017,POL,Pakistan Oilfields Limited,489.78,3.685498366804751,129883986,63614578663.08,129883986,63614578663.08,,384007.0
2024-06-26,PK0081801018,PPL,Pakistan Petroleum Limited,118.44,4.584035160491903,668051546,79124025108.24,668051546,79124025108.24,,11103476.0
2024-06-26,PK0004701014,PRL,Pakistan Refinery Limited,23.44,0.3084139787986404,227110325,5323466018.0,227110325,5323466018.0,,6754801.0
2024-06-26,PK0022501016,PSO,Pakistan State Oil Company Limited,168.54,2.062842019946872,211262985,35606263491.9,211262985,35606263491.9,,1771467.0
2024-06-26,PK0061701014,SEARL,The Searle Company Limited,56.79,0.75729459035891,230172491,13071495763.89,230172491,13071495763.89,,3366330.0
2024-06-26,PK0016701010,SHEL,Shell Pakistan Limited,133.92,0.4151345134487239,53506166,7165545750.72,53506166,7165545750.72,,169001.0
2024-06-26,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,64.88,1.072755061210277,285397499,18516589735.12,285397499,18516589735.12,,1571316.0
2024-06-26,PK0109001013,SYS,Systems Limited,421.87,4.271478148388386,174767220,73729047101.4,174767220,73729047101.4,,189799.0
2024-06-26,PK0110601017,TPLP,TPL Properties Limited,8.84,0.1149428428223499,224434750,1984003190.0,224434750,1984003190.0,,2097126.0
2024-06-26,PK0079201015,TRG,TRG Pakistan Limited,62.02,1.371756638815279,381773466,23677590361.32,381773466,23677590361.32,,11221016.0
2024-06-26,PK0081901016,UBL,United Bank Limited,257.15,7.295100127235955,489671875,125919122656.25,489671875,125919122656.25,,521014.0
2024-06-27,PK0024501014,ATRL,Attock Refinery Limited,352.03,0.8680080797827192,42646500,15012847395.0,42646500,15012847395.0,,301006.0
2024-06-27,PK0078701015,BAFL,Bank Alfalah Limited,68.34,2.804305668227303,709724304,48502558935.36,709724304,48502558935.36,,1394155.0
2024-06-27,PK0051601018,BAHL,Bank AL Habib Limited,113.11,5.08791753937599,777997791,87999330140.01,777997791,87999330140.01,,596800.0
2024-06-27,PK0029801013,CHCC,Cherat Cement Company Limited,161.71,1.089959937965457,116577023,18851670389.33,116577023,18851670389.33,,26197.0
2024-06-27,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1219.88,1.712295348336494,24277327,29615425660.76,24277327,29615425660.76,,6907.0
2024-06-27,PK0052401012,DGKC,D.G. Khan Cement Company Limited,91.07,1.153448592339786,219059559,19949754038.13,219059559,19949754038.13,,4447686.0
2024-06-27,PK0099701010,EFERT,Engro Fertilizers Limited,166.51,5.784851012116806,600884719,100053314560.69,600884719,100053314560.69,,1330569.0
2024-06-27,PK0012101017,ENGRO,Engro Corporation Limited,332.11,5.152105461352446,268313234,89109508143.74,268313234,89109508143.74,,151427.0
2024-06-27,PK0053401011,FFC,Fauji Fertilizer Company Limited,164.3,6.647056928750256,699731036,114965809214.8,699731036,114965809214.8,,1390547.0
2024-06-27,PK0085101019,HBL,Habib Bank Limited,123.96,4.205219835272929,586741003,72732414731.88,586741003,72732414731.88,,1148778.0
2024-06-27,PK0065001015,HUBC,The Hub Power Company Limited,164.43,9.248998022924491,972865790,159968321849.7,972865790,159968321849.7,,2683592.0
2024-06-27,PK0071501016,LUCK,Lucky Cement Limited,902.98,4.589101930589853,87900000,79371942000.0,87900000,79371942000.0,,111105.0
2024-06-27,PK0066301018,MARI,Mari Petroleum Company Limited,2701.54,4.167408412938014,26680500,72078437970.0,26680500,72078437970.0,,35956.0
2024-06-27,PK0055601014,MCB,MCB Bank Limited,236.95,5.682321429265508,414771002,98279988923.9,414771002,98279988923.9,,141738.0
2024-06-27,PK0077401013,MEBL,Meezan Bank Limited,236.82,6.131631709526263,447813299,106051145469.18,447813299,106051145469.18,,572608.0
2024-06-27,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,38.0,1.035706726235881,471403174,17913320612.0,471403174,17913320612.0,,1736756.0
2024-06-27,PK0009801017,MTL,Millat Tractors Limited,639.49,3.19118191150247,86309203,55193872226.47,86309203,55193872226.47,,40401.0
2024-06-27,PK0008201011,NRL,National Refinery Limited,267.15,0.405698143620686,26265589,7016852101.35,26265589,7016852101.35,,210674.0
2024-06-27,PK0080201012,OGDC,Oil & Gas Development Company Limited,137.17,5.116503883682896,645139260,88493752294.2,645139260,88493752294.2,,16928743.0
2024-06-27,PK0023901017,POL,Pakistan Oilfields Limited,489.44,3.675494401624856,129883986,63570418107.84,129883986,63570418107.84,,272994.0
2024-06-27,PK0081801018,PPL,Pakistan Petroleum Limited,117.43,4.53575650416097,668051546,78449293046.78,668051546,78449293046.78,,2463246.0
2024-06-27,PK0004701014,PRL,Pakistan Refinery Limited,23.18,0.304376422446556,227110325,5264417333.5,227110325,5264417333.5,,3568735.0
2024-06-27,PK0022501016,PSO,Pakistan State Oil Company Limited,167.54,2.046456985510618,211262985,35395000506.9,211262985,35395000506.9,,631886.0
2024-06-27,PK0061701014,SEARL,The Searle Company Limited,57.46,0.7646800101105241,230172491,13225711332.86,230172491,13225711332.86,,1428386.0
2024-06-27,PK0016701010,SHEL,Shell Pakistan Limited,134.31,0.4155017712145409,53506166,7186413155.46,53506166,7186413155.46,,101790.0
2024-06-27,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,64.22,1.059695675335408,285397499,18328227385.78,285397499,18328227385.78,,570752.0
2024-06-27,PK0109001013,SYS,Systems Limited,422.32,4.267389897775244,174767220,73807692350.4,174767220,73807692350.4,,109542.0
2024-06-27,PK0110601017,TPLP,TPL Properties Limited,8.85,0.1148402342098495,224434750,1986247537.5,224434750,1986247537.5,,2479269.0
2024-06-27,PK0079201015,TRG,TRG Pakistan Limited,62.31,1.375384702950965,381773466,23788304666.46,381773466,23788304666.46,,5451017.0
2024-06-27,PK0081901016,UBL,United Bank Limited,260.2,7.36670282085422,489671875,127412621875.0,489671875,127412621875.0,,516921.0
2024-06-28,PK0024501014,ATRL,Attock Refinery Limited,351.59,0.8720921327502489,42646500,14994082935.0,42646500,14994082935.0,,410379.0
2024-06-28,PK0078701015,BAFL,Bank Alfalah Limited,68.02,2.807816780397309,709724304,48275447158.08,709724304,48275447158.08,,539473.0
2024-06-28,PK0051601018,BAHL,Bank AL Habib Limited,112.18,5.076171185808129,777997791,87275792194.38,777997791,87275792194.38,,709296.0
2024-06-28,PK0029801013,CHCC,Cherat Cement Company Limited,163.13,1.10608692056649,116577023,19017209761.99,116577023,19017209761.99,,142727.0
2024-06-28,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1219.92,1.722561274430744,24277327,29616396753.84,24277327,29616396753.84,,6764.0
2024-06-28,PK0052401012,DGKC,D.G. Khan Cement Company Limited,90.27,1.15013312433366,219059559,19774506390.93,219059559,19774506390.93,,2418251.0
2024-06-28,PK0099701010,EFERT,Engro Fertilizers Limited,166.22,5.809207610701137,600884719,99879057992.18,600884719,99879057992.18,,978742.0
2024-06-28,PK0012101017,ENGRO,Engro Corporation Limited,332.71,5.192187989034249,268313234,89270496084.14,268313234,89270496084.14,,156302.0
2024-06-28,PK0053401011,FFC,Fauji Fertilizer Company Limited,163.38,6.649247349549845,699731036,114322056661.68,699731036,114322056661.68,,805447.0
2024-06-28,PK0085101019,HBL,Habib Bank Limited,124.03,4.232682012872188,586741003,72773486602.09,586741003,72773486602.09,,3455006.0
2024-06-28,PK0065001015,HUBC,The Hub Power Company Limited,163.08,9.227755839548045,972865790,158654953033.2,972865790,158654953033.2,,2422659.0
2024-06-28,PK0071501016,LUCK,Lucky Cement Limited,906.73,4.63563592717762,87900000,79701567000.0,87900000,79701567000.0,,81042.0
2024-06-28,PK0066301018,MARI,Mari Petroleum Company Limited,2712.34,4.20901576928356,26680500,72366587370.0,26680500,72366587370.0,,23024.0
2024-06-28,PK0055601014,MCB,MCB Bank Limited,227.02,5.476649723952258,414771002,94161312874.04,414771002,94161312874.04,,1459298.0
2024-06-28,PK0077401013,MEBL,Meezan Bank Limited,239.39,6.23512912309839,447813299,107202025647.61,447813299,107202025647.61,,1001578.0
2024-06-28,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,38.0,1.041882057400937,471403174,17913320612.0,471403174,17913320612.0,,1417089.0
2024-06-28,PK0009801017,MTL,Millat Tractors Limited,636.08,3.193091080993739,86309203,54899557844.24,86309203,54899557844.24,,41880.0
2024-06-28,PK0008201011,NRL,National Refinery Limited,265.48,0.4055658820901432,26265589,6972988567.72,26265589,6972988567.72,,370477.0
2024-06-28,PK0080201012,OGDC,Oil & Gas Development Company Limited,135.37,5.079469543537464,645139260,87332501626.2,645139260,87332501626.2,,4871292.0
2024-06-28,PK0023901017,POL,Pakistan Oilfields Limited,489.94,3.701186471306633,129883986,63635360100.84,129883986,63635360100.84,,111432.0
2024-06-28,PK0081801018,PPL,Pakistan Petroleum Limited,117.11,4.550366886889798,668051546,78235516552.06,668051546,78235516552.06,,1931469.0
2024-06-28,PK0004701014,PRL,Pakistan Refinery Limited,23.2,0.3064554319549234,227110325,5268959540.0,227110325,5268959540.0,,2541692.0
2024-06-28,PK0022501016,PSO,Pakistan State Oil Company Limited,166.21,2.042316383508518,211262985,35114020736.85,211262985,35114020736.85,,619788.0
2024-06-28,PK0061701014,SEARL,The Searle Company Limited,57.12,0.7646876506420338,230172491,13147452685.92,230172491,13147452685.92,,2396090.0
2024-06-28,PK0016701010,SHEL,Shell Pakistan Limited,134.1,0.417325642278161,53506166,7175176860.6,53506166,7175176860.6,,222585.0
2024-06-28,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,63.47,1.053564482315439,285397499,18114179261.53,285397499,18114179261.53,,771083.0
2024-06-28,PK0109001013,SYS,Systems Limited,418.3,4.25197108611188,174767220,73105128126.0,174767220,73105128126.0,,134655.0
2024-06-28,PK0110601017,TPLP,TPL Properties Limited,8.74,0.1140890578494936,224434750,1961559715.0,224434750,1961559715.0,,3030564.0
2024-06-28,PK0079201015,TRG,TRG Pakistan Limited,62.05,1.377812075285552,381773466,23689043565.3,381773466,23689043565.3,,7103502.0
2024-06-28,PK0081901016,UBL,United Bank Limited,256.24,7.297843504331409,489671875,125473521250.0,489671875,125473521250.0,,1531160.0
2024-07-01,PK0024501014,ATRL,Attock Refinery Limited,351.89,0.8698348193602534,42646500,15006876885.0,42646500,15006876885.0,,180202.0
2024-07-01,PK0078701015,BAFL,Bank Alfalah Limited,68.86,2.832716842413606,709724304,48871615573.44,709724304,48871615573.44,,706174.0
2024-07-01,PK0051601018,BAHL,Bank AL Habib Limited,112.98,5.094791353205618,777997791,87898190427.18,777997791,87898190427.18,,632411.0
2024-07-01,PK0029801013,CHCC,Cherat Cement Company Limited,158.53,1.071200801740962,116577023,18480955456.19,116577023,18480955456.19,,457737.0
2024-07-01,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1216.8,1.712247488443346,24277327,29540651493.6,24277327,29540651493.6,,16560.0
2024-07-01,PK0052401012,DGKC,D.G. Khan Cement Company Limited,89.74,1.139448610167555,219059559,19658404824.66,219059559,19658404824.66,,5053769.0
2024-07-01,PK0099701010,EFERT,Engro Fertilizers Limited,170.09,5.924018547840573,600884719,102204481854.71,600884719,102204481854.71,,2781277.0
2024-07-01,PK0012101017,ENGRO,Engro Corporation Limited,329.15,5.118968087472464,268313234,88315300971.1,268313234,88315300971.1,,251278.0
2024-07-01,PK0053401011,FFC,Fauji Fertilizer Company Limited,163.66,6.637738710455811,699731036,114517981351.76,699731036,114517981351.76,,1378804.0
2024-07-01,PK0085101019,HBL,Habib Bank Limited,125.07,4.253496282166292,586741003,73383697245.21,586741003,73383697245.21,,1963928.0
2024-07-01,PK0065001015,HUBC,The Hub Power Company Limited,163.65,9.228166261411005,972865790,159209486533.5,972865790,159209486533.5,,3790120.0
2024-07-01,PK0071501016,LUCK,Lucky Cement Limited,898.99,4.58026077117122,87900000,79021221000.0,87900000,79021221000.0,,341903.0
2024-07-01,PK0066301018,MARI,Mari Petroleum Company Limited,2690.85,4.161308579241749,26680500,71793223425.0,26680500,71793223425.0,,58700.0
2024-07-01,PK0055601014,MCB,MCB Bank Limited,229.44,5.515996584571713,414771002,95165058698.88,414771002,95165058698.88,,512174.0
2024-07-01,PK0077401013,MEBL,Meezan Bank Limited,238.4,6.187991476295752,447813299,106758690481.6,447813299,106758690481.6,,751953.0
2024-07-01,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,37.77,1.032014872353624,471403174,17804897881.98,471403174,17804897881.98,,3275985.0
2024-07-01,PK0009801017,MTL,Millat Tractors Limited,633.03,3.166852727392143,86309203,54636314775.09,86309203,54636314775.09,,196022.0
2024-07-01,PK0008201011,NRL,National Refinery Limited,263.49,0.401141644383928,26265589,6920720045.61,26265589,6920720045.61,,192491.0
2024-07-01,PK0080201012,OGDC,Oil & Gas Development Company Limited,135.53,5.067985677086082,645139260,87435723907.8,645139260,87435723907.8,,8319346.0
2024-07-01,PK0023901017,POL,Pakistan Oilfields Limited,489.24,3.683189250658583,129883986,63544441310.64,129883986,63544441310.64,,160435.0
2024-07-01,PK0081801018,PPL,Pakistan Petroleum Limited,120.85,4.679539277905675,668051546,80734029334.1,668051546,80734029334.1,,10582603.0
2024-07-01,PK0004701014,PRL,Pakistan Refinery Limited,23.25,0.3060598103333107,227110325,5280315056.25,227110325,5280315056.25,,4331854.0
2024-07-01,PK0022501016,PSO,Pakistan State Oil Company Limited,164.51,2.01447639543147,211262985,34754873662.35,211262985,34754873662.35,,861269.0
2024-07-01,PK0061701014,SEARL,The Searle Company Limited,58.15,0.7757996970233229,230172491,13384530351.65,230172491,13384530351.65,,4145865.0
2024-07-01,PK0016701010,SHEL,Shell Pakistan Limited,134.08,0.4158285488521968,53506166,7174106737.28,53506166,7174106737.28,,133012.0
2024-07-01,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,64.14,1.061024927755614,285397499,18305395585.86,285397499,18305395585.86,,1131886.0
2024-07-01,PK0109001013,SYS,Systems Limited,417.85,4.232791274866911,174767220,73026482877.0,174767220,73026482877.0,,262152.0
2024-07-01,PK0110601017,TPLP,TPL Properties Limited,8.86,0.1152577910009491,224434750,1988491885.0,224434750,1988491885.0,,702708.0
2024-07-01,PK0079201015,TRG,TRG Pakistan Limited,61.74,1.366214325130126,381773466,23570693790.84,381773466,23570693790.84,,1205888.0
2024-07-01,PK0081901016,UBL,United Bank Limited,259.09,7.353638563868145,489671875,126869086093.75,489671875,126869086093.75,,1920439.0
2024-07-02,PK0024501014,ATRL,Attock Refinery Limited,344.53,0.8445082791280392,42646500,14692998645.0,42646500,14692998645.0,,1024218.0
2024-07-02,PK0078701015,BAFL,Bank Alfalah Limited,69.81,2.847742971001136,709724304,49545853662.24,709724304,49545853662.24,,1314759.0
2024-07-02,PK0051601018,BAHL,Bank AL Habib Limited,113.93,5.094598158045849,777997791,88637288328.63,777997791,88637288328.63,,1077022.0
2024-07-02,PK0029801013,CHCC,Cherat Cement Company Limited,158.98,1.065243581966912,116577023,18533415116.54,116577023,18533415116.54,,421322.0
2024-07-02,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1208.82,1.686770425485289,24277327,29346918424.14,24277327,29346918424.14,,8883.0
2024-07-02,PK0052401012,DGKC,D.G. Khan Cement Company Limited,90.34,1.137459044228649,219059559,19789840560.06,219059559,19789840560.06,,2450987.0
2024-07-02,PK0099701010,EFERT,Engro Fertilizers Limited,170.81,5.899265269869757,600884719,102637118852.39,600884719,102637118852.39,,1607730.0
2024-07-02,PK0012101017,ENGRO,Engro Corporation Limited,330.26,5.093209534800002,268313234,88613128660.84,268313234,88613128660.84,,991298.0
2024-07-02,PK0053401011,FFC,Fauji Fertilizer Company Limited,170.81,6.869702071629458,699731036,119521058259.16,699731036,119521058259.16,,2771716.0
2024-07-02,PK0085101019,HBL,Habib Bank Limited,126.03,4.250243855239478,586741003,73946968608.09,586741003,73946968608.09,,2221151.0
2024-07-02,PK0065001015,HUBC,The Hub Power Company Limited,163.92,9.165968289727653,972865790,159472160296.8,972865790,159472160296.8,,2233091.0
2024-07-02,PK0071501016,LUCK,Lucky Cement Limited,901.65,4.555335152287596,87900000,79255035000.0,87900000,79255035000.0,,194171.0
2024-07-02,PK0066301018,MARI,Mari Petroleum Company Limited,2676.88,4.10503004445203,26680500,71420496840.0,26680500,71420496840.0,,29662.0
2024-07-02,PK0055601014,MCB,MCB Bank Limited,230.07,5.484813328814043,414771002,95426364430.14,414771002,95426364430.14,,504332.0
2024-07-02,PK0077401013,MEBL,Meezan Bank Limited,240.37,6.186866193401326,447813299,107640882680.63,447813299,107640882680.63,,933377.0
2024-07-02,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,37.73,1.022286864508956,471403174,17786041755.02,471403174,17786041755.02,,2237425.0
2024-07-02,PK0009801017,MTL,Millat Tractors Limited,636.12,3.155655819050088,86309203,54903010212.36,86309203,54903010212.36,,47481.0
2024-07-02,PK0008201011,NRL,National Refinery Limited,261.29,0.39446039572124,26265589,6862935749.81,26265589,6862935749.81,,197385.0
2024-07-02,PK0080201012,OGDC,Oil & Gas Development Company Limited,135.74,5.033322867730057,645139260,87571203152.4,645139260,87571203152.4,,4774175.0
2024-07-02,PK0023901017,POL,Pakistan Oilfields Limited,494.46,3.691307675149365,129883986,64222435717.56,129883986,64222435717.56,,85552.0
2024-07-02,PK0081801018,PPL,Pakistan Petroleum Limited,123.75,4.751696065940061,668051546,82671378817.5,668051546,82671378817.5,,10150735.0
2024-07-02,PK0004701014,PRL,Pakistan Refinery Limited,23.24,0.3033656997870215,227110325,5278043953.0,227110325,5278043953.0,,2458269.0
2024-07-02,PK0022501016,PSO,Pakistan State Oil Company Limited,167.72,2.036581237907086,211262985,35433027844.2,211262985,35433027844.2,,1869011.0
2024-07-02,PK0061701014,SEARL,The Searle Company Limited,58.74,0.777107021439625,230172491,13520332121.34,230172491,13520332121.34,,4566059.0
2024-07-02,PK0016701010,SHEL,Shell Pakistan Limited,136.0,0.4182502545456602,53506166,7276838576.0,53506166,7276838576.0,,339407.0
2024-07-02,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,65.83,1.079860091128229,285397499,18787717359.17,285397499,18787717359.17,,2213878.0
2024-07-02,PK0109001013,SYS,Systems Limited,420.54,4.224358440683291,174767220,73496606698.8,174767220,73496606698.8,,592000.0
2024-07-02,PK0110601017,TPLP,TPL Properties Limited,8.87,0.1144213833082002,224434750,1990736232.5,224434750,1990736232.5,,1675719.0
2024-07-02,PK0079201015,TRG,TRG Pakistan Limited,62.17,1.364206395314431,381773466,23734856381.22,381773466,23734856381.22,,889020.0
2024-07-02,PK0081901016,UBL,United Bank Limited,261.02,7.346363587709472,489671875,127814152812.5,489671875,127814152812.5,,473267.0
2024-07-03,PK0024501014,ATRL,Attock Refinery Limited,345.46,0.8397038372338567,42646500,14732659890.0,42646500,14732659890.0,,1168787.0
2024-07-03,PK0078701015,BAFL,Bank Alfalah Limited,70.31,2.844145107725929,709724304,49900715814.24,709724304,49900715814.24,,1070255.0
2024-07-03,PK0051601018,BAHL,Bank AL Habib Limited,114.54,5.07902695140112,777997791,89111866981.14,777997791,89111866981.14,,655996.0
2024-07-03,PK0029801013,CHCC,Cherat Cement Company Limited,160.58,1.066963072890217,116577023,18719938353.34,116577023,18719938353.34,,244147.0
2024-07-03,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1201.02,1.661866304547523,24277327,29157555273.54,24277327,29157555273.54,,13256.0
2024-07-03,PK0052401012,DGKC,D.G. Khan Cement Company Limited,90.17,1.125820761796045,219059559,19752600435.03,219059559,19752600435.03,,6242138.0
2024-07-03,PK0099701010,EFERT,Engro Fertilizers Limited,168.62,5.774909987799034,600884719,101321181317.78,600884719,101321181317.78,,1365050.0
2024-07-03,PK0012101017,ENGRO,Engro Corporation Limited,330.89,5.060235288352412,268313234,88782165998.26,268313234,88782165998.26,,290312.0
2024-07-03,PK0053401011,FFC,Fauji Fertilizer Company Limited,168.29,6.711729148852748,699731036,117757736048.44,699731036,117757736048.44,,2225488.0
2024-07-03,PK0085101019,HBL,Habib Bank Limited,132.52,4.431725381480854,586741003,77754917717.56,586741003,77754917717.56,,7324743.0
2024-07-03,PK0065001015,HUBC,The Hub Power Company Limited,166.69,9.24288295252438,972865790,162166998535.1,972865790,162166998535.1,,5684381.0
2024-07-03,PK0071501016,LUCK,Lucky Cement Limited,913.17,4.574940868523458,87900000,80267643000.0,87900000,80267643000.0,,103739.0
2024-07-03,PK0066301018,MARI,Mari Petroleum Company Limited,2713.52,4.126406089838727,26680500,72398070360.0,26680500,72398070360.0,,28116.0
2024-07-03,PK0055601014,MCB,MCB Bank Limited,231.43,5.471079378587398,414771002,95990452992.86,414771002,95990452992.86,,364787.0
2024-07-03,PK0077401013,MEBL,Meezan Bank Limited,239.96,6.124643504988643,447813299,107457279228.04,447813299,107457279228.04,,1195930.0
2024-07-03,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,38.21,1.026631332684356,471403174,18012315278.54,471403174,18012315278.54,,4949336.0
2024-07-03,PK0009801017,MTL,Millat Tractors Limited,631.78,3.107906569461661,86309203,54528428271.34,86309203,54528428271.34,,200417.0
2024-07-03,PK0008201011,NRL,National Refinery Limited,263.23,0.3940646726348651,26265589,6913890992.47,26265589,6913890992.47,,458341.0
2024-07-03,PK0080201012,OGDC,Oil & Gas Development Company Limited,136.75,5.028353267004647,645139260,88222793805.0,645139260,88222793805.0,,7030126.0
2024-07-03,PK0023901017,POL,Pakistan Oilfields Limited,515.95,3.819514822090497,129883986,67013642576.7,129883986,67013642576.7,,670448.0
2024-07-03,PK0081801018,PPL,Pakistan Petroleum Limited,124.72,4.748878412187072,668051546,83319388817.12,668051546,83319388817.12,,8358809.0
2024-07-03,PK0004701014,PRL,Pakistan Refinery Limited,23.84,0.308594445347629,227110325,5414310148.0,227110325,5414310148.0,,8278329.0
2024-07-03,PK0022501016,PSO,Pakistan State Oil Company Limited,171.92,2.070116509701273,211262985,36320332381.2,211262985,36320332381.2,,2333905.0
2024-07-03,PK0061701014,SEARL,The Searle Company Limited,59.11,0.7754599126101979,230172491,13605495943.01,230172491,13605495943.01,,2806055.0
2024-07-03,PK0016701010,SHEL,Shell Pakistan Limited,142.47,0.4344824428781097,53506166,7623023470.02,53506166,7623023470.02,,5139559.0
2024-07-03,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,68.22,1.109703236740036,285397499,19469817381.78,285397499,19469817381.78,,6169742.0
2024-07-03,PK0109001013,SYS,Systems Limited,428.85,4.271794646671441,174767220,74948922297.0,174767220,74948922297.0,,380763.0
2024-07-03,PK0110601017,TPLP,TPL Properties Limited,8.93,0.1142316722956494,224434750,2004202317.5,224434750,2004202317.5,,1612421.0
2024-07-03,PK0079201015,TRG,TRG Pakistan Limited,62.03,1.349747391018834,381773466,23681408095.98,381773466,23681408095.98,,1956681.0
2024-07-03,PK0081901016,UBL,United Bank Limited,261.72,7.304442030131389,489671875,128156923125.0,489671875,128156923125.0,,715866.0
2024-07-04,PK0024501014,ATRL,Attock Refinery Limited,349.77,0.8504298895559609,42646500,14916466305.0,42646500,14916466305.0,,983347.0
2024-07-04,PK0078701015,BAFL,Bank Alfalah Limited,69.85,2.826367641393817,709724304,49574242634.4,709724304,49574242634.4,,1128848.0
2024-07-04,PK0051601018,BAHL,Bank AL Habib Limited,113.76,5.045921751641428,777997791,88505028704.16,777997791,88505028704.16,,675443.0
2024-07-04,PK0029801013,CHCC,Cherat Cement Company Limited,161.2,1.071397336481834,116577023,18792216107.6,116577023,18792216107.6,,122123.0
2024-07-04,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1199.71,1.660541413027255,24277327,29125751975.17,24277327,29125751975.17,,14121.0
2024-07-04,PK0052401012,DGKC,D.G. Khan Cement Company Limited,90.67,1.132396162690817,219059559,19862130214.53,219059559,19862130214.53,,3650280.0
2024-07-04,PK0099701010,EFERT,Engro Fertilizers Limited,168.89,5.785856519961293,600884719,101483420191.91,600884719,101483420191.91,,600352.0
