Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2020-01-21,PK0011301014,THALL,Thal Limited. ,390.0,0.65,32411964,12640665960.0,81029917,31601667630.0,15500.0,
2020-01-21,PK0079201015,TRG,TRG Pakistan Ltd. ,27.67,0.66,463582065,12827315738.55,545390665,15090959700.55,17460500.0,
2020-01-21,PK0081901016,UBL,United Bank Ltd. ,178.08,4.51,489671875,87200767500.0,1224179688,218001918839.04,668000.0,
2020-01-21,PK0068801015,UNITY,Unity Foods Limited. ,15.1,0.17,217620000,3286062000.0,544050000,8215155000.0,2479000.0,
2020-01-22,PK0015201012,GATM,Gul Ahmed Textile Mills Ltd. ,44.56,0.3,128338389,5718758613.84,427794630,19062528712.8,277000.0,
2020-01-22,PK0064301010,GHGL,Ghani Glass Ltd. ,52.53,0.29,108308533,5689447238.49,541542665,28447236192.45,115500.0,
2020-01-22,PK0001301016,GLAXO,Glaxo SmithKline Pakistan Ltd. ,160.94,0.43,51732159,8325773669.46,318467278,51254123721.32,68800.0,
2020-01-22,PK0112101016,GSKCH,Glaxo SmithKline Healthcare Pak Ltd. ,258.36,0.21,15494804,4003237561.44,117054508,30242202686.88,3700.0,
2020-01-22,PK0108001014,HASCOL,Hascol Petroleum Ltd. ,22.47,0.12,99560340,2237120839.8,199120680,4474241679.6,3294000.0,
2020-01-22,PK0085101019,HBL,Habib Bank Limited. ,168.45,6.4,733426254,123545652486.3,1466852508,247091304972.6,530100.0,
2020-01-22,PK0064901017,HCAR,Honda Atlas Cars (Pak) Ltd. ,211.38,0.31,28560000,6037012800.0,142800000,30185064000.0,116700.0,
2020-01-22,PK0024701010,HGFA,HBL Growth Fund ,10.51,0.14,263938578,2773994454.78,283500000,2979585000.0,30500.0,
2020-01-22,PK0055401019,HMB,Habib Metropolitn Bank Limited. ,40.1,0.98,471524166,18908119056.6,1047831480,42018042348.0,10500.0,
2020-01-22,PK0065001015,HUBC,Hub Power Company Limited. ,101.73,5.13,972865790,98969636816.7,1297154400,131959517112.0,648500.0,
2020-01-22,PK0070801011,IBFL,Ibrahim Fibre Limited. ,60.0,0.05,15525350,931521000.0,310506995,18630419700.0,19000.0,
2020-01-22,PK0003101018,ICI,ICI Pakistan Limited. ,678.61,0.49,13853858,9401366577.38,92359050,62675774920.5,36900.0,
2020-01-22,PK0006901018,IDYM,Indus Dyeing & Manufacturing.(XD) ,503.51,0.07,2711060,1365045820.6,18073731,9100304295.81,300.0,
2020-01-22,PK0032601012,IGIHL,IGI Holdings Limited. ,197.5,0.36,35657638,7042383505.0,142630550,28169533625.0,600.0,
2020-01-22,PK0054501017,INDU,Indus Motor Company Ltd. ,1048.0,0.73,13431489,14076200472.0,78600000,82372800000.0,48980.0,
2020-01-22,PK0028501010,INIL,International Industries Ltd. ,109.55,0.34,59346846,6501446979.3,131881860,14447657763.0,485500.0,
2020-01-22,PK0102001010,ISL,International Steels Limited. ,55.09,0.37,130500000,7189245000.0,435000000,23964150000.0,498500.0,
2020-01-22,PK0054701013,JDWS,J. D. W. Sugar Mills Ltd.(XD) ,338.88,0.16,8966499,3038567181.12,59776661,20257114879.68,0.0,
2020-01-22,PK0074201010,JLICL,Jubliee Life Insurance Co Ltd. ,400.0,0.33,15866136,6346454400.0,79330680,31732272000.0,0.0,
2020-01-22,PK0083101011,KAPCO,Kot Addu Power Company. ,29.53,0.7,455684613,13456366621.89,880253228,25993877822.84,1394500.0,
2020-01-22,PK0000501012,KEL,K-Electric Limited. ,4.32,0.62,2761519425,11929763916.0,27615194245,119297639138.4,4461000.0,
2020-01-22,PK0075001013,KOHC,Kohat Cement Co. Ltd. ,79.35,0.25,60258389,4781503167.15,200861294,15938343678.9,129000.0,
2020-01-22,PK0018101011,KTML,Kohinoor Textile Mills Ltd. ,42.34,0.49,224472342,9504158960.28,299296456,12672211947.04,772000.0,
2020-01-22,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,14.42,0.28,378551802,5458716984.84,1514207200,21834867824.0,2201500.0,
2020-01-22,PK0071501016,LUCK,Lucky Cement Limited. ,495.97,3.32,129350000,64153719500.0,323375000,160384298750.0,993700.0,
2020-01-22,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1454.5,2.01,26680500,38806787250.0,133402500,194033936250.0,51840.0,
2020-01-22,PK0055601014,MCB,MCB Bank Limited. ,222.4,4.78,414771002,92245070844.8,1185060006,263557345334.4,186400.0,
2020-01-22,PK0077401013,MEBL,Meezan Bank Limited. ,105.94,1.76,321527906,34062666361.64,1286111589,136250661738.66,496000.0,
2020-01-22,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,22.25,0.31,267165300,5944427925.0,1098346232,24438203662.0,9012000.0,
2020-01-22,PK0009801017,MTL,Millat Tractors Limited. ,728.08,0.85,22423100,16325810648.0,49829112,36279579864.96,13550.0,
2020-01-22,PK0000601010,MUREB,Murree Brewery Company Ltd. ,660.0,0.43,12448634,8216098440.0,27663631,18257996460.0,0.0,
2020-01-22,PK0037801013,NATF,National Foods Ltd. ,259.19,0.6,44758162,11600868008.78,149193875,38669560461.25,81400.0,
2020-01-22,PK0078001010,NBP,National Bank Of Pakistan. ,44.7,1.17,506929402,22659744269.4,2127512862,95099824931.4,2031000.0,
2020-01-22,PK0048001017,NCL,Nishat (Chunia) Ltd. ,44.9,0.25,108053563,4851604978.7,240119029,10781344402.1,519000.0,
2020-01-22,PK0098301010,NCPL,Nishat Chunian Power Ltd. ,18.14,0.17,179460197,3255407973.58,367346939,6663673473.46,35500.0,
2020-01-22,PK0025101012,NESTLE,Nestle Pakistan Ltd. ,8000.0,1.88,4534958,36279664000.0,45349551,362796408000.0,0.0,
2020-01-22,PK0005501017,NML,Nishat Mills Ltd. ,112.48,0.92,158219932,17796577951.36,351599848,39547950903.04,1056300.0,
2020-01-22,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,143.89,4.81,645139260,92829088121.4,4300928400,618860587476.0,19238400.0,
2020-01-22,PK0034501012,OLPL,Orix Leasing Pakistan Ltd. ,25.25,0.11,83527451,2109068137.75,167054903,4218136300.75,17500.0,
2020-01-22,PK0034601010,PAEL,Pak Elektron Ltd. ,26.91,0.35,248840743,6696304394.13,497681485,13392608761.35,1578000.0,
2020-01-22,PK0002701016,PAKT,Pakistan Tobacco Co Ltd. ,2150.0,1.39,12469503,26809431450.0,255493792,549311652800.0,20.0,
2020-01-22,PK0105101015,PIBTL,Pakistan Intl. Bulk Terminal Ltd. ,11.01,0.51,893046386,9832440709.86,1786092772,19664881419.72,1470500.0,
2020-01-22,PK0056201012,PIOC,Pioneer Cement Ltd. ,29.86,0.19,124931836,3730464622.96,227148793,6782662958.98,2376500.0,
2020-01-22,PK0010001011,PKGS,Packages Ltd. ,386.85,0.45,22344876,8644115280.6,89379504,34576461122.4,78200.0,
2020-01-22,PK0018201019,PMPK,Philip Morris (Pakistan)Ltd. ,2457.0,0.39,3079017,7565144769.0,61580341,151302897837.0,0.0,
2020-01-22,PK0023901017,POL,Pakistan Oilfields Limited. ,453.68,3.05,129759049,58869085350.32,283855104,128779383582.72,264300.0,
2020-01-22,PK0081801018,PPL,Pakistan Petroleum Limited. ,146.78,5.06,666129798,97774531750.44,2720967548,399383616695.44,4108500.0,
2020-01-22,PK0008501014,PSEL,Pakistan Services Limited. ,999.99,1.09,21140711,21140499592.89,32524250,32523924757.5,50.0,
2020-01-22,PK0030501016,PSMC,Pak Suzuki Motors Co Ltd. ,248.26,0.28,21754139,5400682548.14,82299851,20431761009.26,257100.0,
2020-01-22,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,213.56,2.34,211262985,45117323076.6,469473300,100260717948.0,1992100.0,
2020-01-22,PK0104801011,PSX,Pakistan Stock Exchange Limited. ,13.11,0.33,480885960,6304414935.6,801476600,10507358226.0,311500.0,
2020-01-22,PK0067901022,PTC,Pakistan Telecommunication Co. ,9.58,0.29,592074269,5672071497.02,3774000000,36154920000.0,1505500.0,
2020-01-22,PK0087901010,SCBPL,Standard Chartered Bank Pak Ltd. ,25.91,0.26,193579251,5015638393.41,3871585021,100312767894.11,2500.0,
2020-01-22,PK0061701014,SEARL,The Searle Company Ltd. ,189.97,0.94,95591360,18159490659.2,212425272,40354428921.84,526900.0,
2020-01-22,PK0016701010,SHEL,Shell Pakistan Ltd. ,220.43,0.25,22296342,4914782667.06,107012330,23588727901.9,57500.0,
2020-01-22,PK0072901017,SHFA,Shifa Int. Hospital Ltd. ,305.16,0.54,34086187,10401740824.92,61974886,18912256211.76,27200.0,
2020-01-22,PK0083501012,ABL,Allied Bank Ltd. ,98.5,0.88,171761075,16918465887.5,1145073830,112789772255.0,30500.0,
2020-01-22,PK0025701019,ABOT,Abbott Laboratories Pak Ltd. ,418.85,0.46,21024895,8806277270.75,97900302,41005541492.7,5000.0,
2020-01-22,PK0027701017,AGIL,Agriautos Industries Co. Ltd. ,216.01,0.21,18720000,4043707200.0,28800000,6221088000.0,2900.0,
2020-01-22,PK0113801010,AGP,AGP Limited. ,107.14,0.47,84000000,8999760000.0,280000000,29999200000.0,31000.0,
2020-01-22,PK0004901010,AICL,Adamjee Insurance Co. Ltd. ,44.24,0.64,280000000,12387200000.0,350000000,15484000000.0,400000.0,
2020-01-22,PK0051301015,AKBL,Askari Bank Limited. ,20.56,0.4,378078054,7773284790.24,1260260180,25910949300.8,1042000.0,
2020-01-22,PK0075101011,ANL,Azgard Nine Limited ,14.04,0.26,359479551,5047092896.04,449349439,6308866123.56,525500.0,
2020-01-22,PK0082901015,APL,Attock Petroleum Limited. ,356.01,0.46,24883200,8858668032.0,99532800,35434672128.0,262600.0,
2020-01-22,PK0076701017,ARPL,Archroma Pakistan Limited. ,636.54,0.28,8529470,5429348833.8,34118229,21717617487.66,3350.0,
2020-01-22,PK0009201010,ATLH,Atlas Honda Limited. ,380.0,0.24,12408794,4715341720.0,124087935,47153415300.0,600.0,
2020-01-22,PK0024501014,ATRL,Attock Refinery Limited. ,115.15,0.25,42646500,4910744475.0,106616250,12276861187.5,814900.0,
2020-01-22,PK0078701015,BAFL,Bank Alfalah Ltd. ,52.33,1.93,710866048,37199620291.84,1777165119,92999050677.27,748500.0,
2020-01-22,PK0051601018,BAHL,Bank Al-Habib Ltd. ,80.82,3.02,722426520,58386511346.4,1111425419,89825402363.58,356500.0,
2020-01-22,PK0051701016,BNWM,Bannu Woollen Mills Limited. ,47.08,0.01,4277813,201399436.04,9506250,447554250.0,10500.0,
2020-01-22,PK0045001010,BOP,Bank Of Punjab. ,13.69,0.79,1115957536,15277458667.84,2643692380,36192148682.2,5640000.0,
2020-01-22,PK0077601018,BWCL,Bestway Cement Limited. ,109.0,0.17,29812639,3249577651.0,596252783,64991553347.0,26500.0,
2020-01-22,PK0078401012,BYCO,BYCO Petroleum Pak Ltd. ,8.85,0.24,532988471,4716947968.35,5329884706,47169479648.1,3144500.0,
2020-01-22,PK0029801013,CHCC,Cherat Cement Co. Ltd. ,52.67,0.29,106862271,5628435813.57,194295038,10233519651.46,540000.0,
2020-01-22,PK0028001011,COLG,Colgate Palmolive (Pak) Ltd. ,2450.0,0.73,5754592,14098750400.0,57545920,140987504000.0,100.0,
2020-01-22,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,164.84,2.67,312836625,51567989265.0,481287116,79335368201.44,21800.0,
2020-01-22,PK0099001023,DCR,Dolmen City REIT. ,12.92,0.37,555925000,7182551000.0,2223700000,28730204000.0,203500.0,
2020-01-22,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,76.6,0.87,219059559,16779962219.4,438119097,33559922830.2,2966500.0,
2020-01-22,PK0099701010,EFERT,Engro Fertilizers Limited. ,68.63,2.14,600884719,41238718264.97,1335299375,91641596106.25,5249500.0,
2020-01-22,PK0000201019,EFUG,E. F. U. Gen Insurance Ltd. ,115.0,0.42,70000000,8050000000.0,200000000,23000000000.0,2000.0,
2020-01-22,PK0012101017,ENGRO,Engro Corporation Limited. ,339.69,5.57,316889777,107644288349.13,576163230,195716887598.7,913100.0,
2020-01-22,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,33.06,0.54,318123167,10517151901.02,908923333,30049005388.98,4152500.0,
2020-01-22,PK0070501017,FABL,Faysal Bank Limited. ,21.31,0.5,455308958,9702633894.98,1517696526,32342112969.06,789500.0,
2020-01-22,PK0091601010,FATIMA,Fatima Fertilizer Co Ltd. ,26.26,0.43,315000000,8271900000.0,2100000000,55146000000.0,55000.0,
2020-01-22,PK0074501013,FCCL,Fauji Cement Co Ltd. ,16.51,0.65,758898264,12529410338.64,1379815025,22780746062.75,1565000.0,
2020-01-22,PK0096501017,FCEPL,Frieslandcampina Engro Pakistan Ltd. ,75.58,0.3,76659608,5793933172.64,766596075,57939331348.5,99500.0,
2020-01-22,PK0074601011,FFBL,Fauji Fertilizer Bin Qasim Ltd. ,21.08,0.36,326938500,6891863580.0,934110000,19691038800.0,4341000.0,
2020-01-22,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,106.78,3.87,699731036,74717280024.08,1272238147,135849589336.66,1208200.0,
2020-01-22,PK0029901011,FHAM,First Habib Mod. ,9.4,0.08,171360000,1610784000.0,201600000,1895040000.0,6500.0,
2020-01-22,PK0021001018,FML,Feroze1888 Mills Ltd. ,96.51,0.38,75360194,7273012322.94,376800968,36365061421.68,10100.0,
2020-01-22,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,79.06,1.17,285397499,22563526270.94,634216666,50141169613.96,1487500.0,
2020-01-22,PK0108801017,SPWL,Saif Power Ltd. ,21.0,0.21,193235890,4057953690.0,386471779,8115907359.0,3000.0,
2020-01-22,PK0016401017,SRVI,Service Industries. ,815.01,0.28,6578244,5361334642.44,18795000,15318112950.0,37500.0,
2020-01-22,PK0002801014,SSGC,Sui Southern Gas Co Ltd. ,20.61,0.35,325024466,6698754244.26,880916400,18155687004.0,1282500.0,
2020-01-22,PK0057401017,STJT,Shahtaj Textile Ltd. ,88.11,0.01,1932000,170228520.0,9660000,851142600.0,500.0,
2020-01-22,PK0109001013,SYS,Systems Limited. ,125.0,0.48,74060941,9257617625.0,123434902,15429362750.0,49500.0,
2020-01-22,PK0011301014,THALL,Thal Limited. ,390.0,0.65,32411964,12640665960.0,81029917,31601667630.0,57200.0,
2020-01-22,PK0079201015,TRG,TRG Pakistan Ltd. ,27.1,0.65,463582065,12563073961.5,545390665,14780087021.5,8069000.0,
2020-01-22,PK0081901016,UBL,United Bank Ltd. ,178.99,4.54,489671875,87646368906.25,1224179688,219115922355.12,210700.0,
2020-01-22,PK0068801015,UNITY,Unity Foods Limited. ,14.51,0.16,217620000,3157666200.0,544050000,7894165500.0,8514000.0,
2020-01-23,PK0015201012,GATM,Gul Ahmed Textile Mills Ltd. ,44.63,0.3,128338389,5727742301.07,427794630,19092474336.9,187500.0,
2020-01-23,PK0064301010,GHGL,Ghani Glass Ltd. ,53.05,0.3,108308533,5745767675.65,541542665,28728838378.25,63500.0,
2020-01-23,PK0001301016,GLAXO,Glaxo SmithKline Pakistan Ltd. ,159.83,0.43,51732159,8268350972.97,318467278,50900625042.74,20500.0,
2020-01-23,PK0112101016,GSKCH,Glaxo SmithKline Healthcare Pak Ltd. ,259.18,0.21,15494804,4015943300.72,117054508,30338187383.44,3300.0,
2020-01-23,PK0108001014,HASCOL,Hascol Petroleum Ltd. ,21.71,0.11,99560340,2161454981.4,199120680,4322909962.8,7483000.0,
2020-01-23,PK0085101019,HBL,Habib Bank Limited. ,169.93,6.46,733426254,124631123342.22,1466852508,249262246684.44,436100.0,
2020-01-23,PK0064901017,HCAR,Honda Atlas Cars (Pak) Ltd. ,199.78,0.3,28560000,5705716800.0,142800000,28528584000.0,414800.0,
2020-01-23,PK0024701010,HGFA,HBL Growth Fund ,10.75,0.15,263938578,2837339713.5,283500000,3047625000.0,43500.0,
2020-01-23,PK0055401019,HMB,Habib Metropolitn Bank Limited. ,39.06,0.96,471524166,18417733923.96,1047831480,40928297608.8,197500.0,
2020-01-23,PK0065001015,HUBC,Hub Power Company Limited. ,101.11,5.1,972865790,98366460026.9,1297154400,131155281384.0,682000.0,
2020-01-23,PK0070801011,IBFL,Ibrahim Fibre Limited. ,60.0,0.05,15525350,931521000.0,310506995,18630419700.0,0.0,
2020-01-23,PK0003101018,ICI,ICI Pakistan Limited. ,679.04,0.49,13853858,9407323736.32,92359050,62715489312.0,36650.0,
2020-01-23,PK0006901018,IDYM,Indus Dyeing & Manufacturing.(XD) ,531.2,0.07,2711060,1440115072.0,18073731,9600765907.2,100.0,
2020-01-23,PK0032601012,IGIHL,IGI Holdings Limited. ,197.49,0.37,35657638,7042026928.62,142630550,28168107319.5,2600.0,
2020-01-23,PK0054501017,INDU,Indus Motor Company Ltd. ,1043.88,0.73,13431489,14020862737.32,78600000,82048968000.0,16080.0,
2020-01-23,PK0028501010,INIL,International Industries Ltd. ,109.94,0.34,59346846,6524592249.24,131881860,14499091688.4,527500.0,
2020-01-23,PK0102001010,ISL,International Steels Limited. ,54.76,0.37,130500000,7146180000.0,435000000,23820600000.0,1169000.0,
2020-01-23,PK0054701013,JDWS,J. D. W. Sugar Mills Ltd.(XD) ,338.88,0.16,8966499,3038567181.12,59776661,20257114879.68,0.0,
2020-01-23,PK0074201010,JLICL,Jubliee Life Insurance Co Ltd. ,400.0,0.33,15866136,6346454400.0,79330680,31732272000.0,0.0,
2020-01-23,PK0083101011,KAPCO,Kot Addu Power Company. ,29.27,0.69,455684613,13337888622.51,880253228,25765011983.56,1997500.0,
2020-01-23,PK0000501012,KEL,K-Electric Limited. ,4.38,0.63,2761519425,12095455081.5,27615194245,120954550793.1,3407000.0,
2020-01-23,PK0075001013,KOHC,Kohat Cement Co. Ltd. ,78.7,0.25,60258389,4742335214.3,200861294,15807783837.8,1451000.0,
2020-01-23,PK0018101011,KTML,Kohinoor Textile Mills Ltd. ,41.37,0.48,224472342,9286420788.54,299296456,12381894384.72,851500.0,
2020-01-23,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,14.38,0.28,378551802,5443574912.76,1514207200,21774299536.0,1451000.0,
2020-01-23,PK0071501016,LUCK,Lucky Cement Limited. ,490.95,3.29,129350000,63504382500.0,323375000,158760956250.0,3036800.0,
2020-01-23,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1449.67,2.01,26680500,38677920435.0,133402500,193389602175.0,29880.0,
2020-01-23,PK0055601014,MCB,MCB Bank Limited. ,222.92,4.79,414771002,92460751765.84,1185060006,264173576537.52,295300.0,
2020-01-23,PK0077401013,MEBL,Meezan Bank Limited. ,106.19,1.77,321527906,34143048338.14,1286111589,136572189635.91,448000.0,
2020-01-23,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,22.92,0.32,267165300,6123428676.0,1098346232,25174095637.44,27576500.0,
2020-01-23,PK0009801017,MTL,Millat Tractors Limited. ,730.48,0.85,22423100,16379626088.0,49829112,36399169733.76,44400.0,
2020-01-23,PK0000601010,MUREB,Murree Brewery Company Ltd. ,660.0,0.43,12448634,8216098440.0,27663631,18257996460.0,700.0,
2020-01-23,PK0037801013,NATF,National Foods Ltd. ,260.21,0.6,44758162,11646521334.02,149193875,38821738213.75,21200.0,
2020-01-23,PK0078001010,NBP,National Bank Of Pakistan. ,44.78,1.18,506929402,22700298621.56,2127512862,95270025960.36,2686000.0,
2020-01-23,PK0048001017,NCL,Nishat (Chunia) Ltd. ,45.21,0.25,108053563,4885101583.23,240119029,10855781301.09,1158000.0,
2020-01-23,PK0098301010,NCPL,Nishat Chunian Power Ltd. ,18.09,0.17,179460197,3246434963.73,367346939,6645306126.51,30000.0,
2020-01-23,PK0025101012,NESTLE,Nestle Pakistan Ltd. ,8000.0,1.88,4534958,36279664000.0,45349551,362796408000.0,520.0,
2020-01-23,PK0005501017,NML,Nishat Mills Ltd. ,114.15,0.94,158219932,18060805237.8,351599848,40135122649.2,986100.0,
2020-01-23,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,143.05,4.79,645139260,92287171143.0,4300928400,615247807620.0,3540500.0,
2020-01-23,PK0034501012,OLPL,Orix Leasing Pakistan Ltd. ,25.64,0.11,83527451,2141643843.64,167054903,4283287712.92,11000.0,
2020-01-23,PK0034601010,PAEL,Pak Elektron Ltd. ,26.75,0.35,248840743,6656489875.25,497681485,13312979723.75,2255000.0,
2020-01-23,PK0002701016,PAKT,Pakistan Tobacco Co Ltd. ,2035.0,1.32,12469503,25375438605.0,255493792,519929866720.0,100.0,
2020-01-23,PK0105101015,PIBTL,Pakistan Intl. Bulk Terminal Ltd. ,11.07,0.51,893046386,9886023493.02,1786092772,19772046986.04,4355000.0,
2020-01-23,PK0056201012,PIOC,Pioneer Cement Ltd. ,30.33,0.2,124931836,3789182585.88,227148793,6889422891.69,7258500.0,
2020-01-23,PK0010001011,PKGS,Packages Ltd. ,386.14,0.45,22344876,8628250418.64,89379504,34513001674.56,66500.0,
2020-01-23,PK0018201019,PMPK,Philip Morris (Pakistan)Ltd. ,2457.0,0.39,3079017,7565144769.0,61580341,151302897837.0,0.0,
2020-01-23,PK0023901017,POL,Pakistan Oilfields Limited. ,453.95,3.05,129759049,58904120293.55,283855104,128856024460.8,87300.0,
2020-01-23,PK0081801018,PPL,Pakistan Petroleum Limited. ,147.0,5.08,666129798,97921080306.0,2720967548,399982229556.0,1300200.0,
2020-01-23,PK0008501014,PSEL,Pakistan Services Limited. ,999.99,1.1,21140711,21140499592.89,32524250,32523924757.5,0.0,
2020-01-23,PK0030501016,PSMC,Pak Suzuki Motors Co Ltd. ,235.38,0.27,21754139,5120489237.82,82299851,19371738928.38,411400.0,
2020-01-23,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,212.22,2.32,211262985,44834230676.7,469473300,99631623726.0,1345100.0,
2020-01-23,PK0104801011,PSX,Pakistan Stock Exchange Limited. ,13.06,0.33,480885960,6280370637.6,801476600,10467284396.0,396000.0,
2020-01-23,PK0067901022,PTC,Pakistan Telecommunication Co. ,10.07,0.31,592074269,5962187888.83,3774000000,38004180000.0,4212000.0,
2020-01-23,PK0087901010,SCBPL,Standard Chartered Bank Pak Ltd. ,25.55,0.26,193579251,4945949863.05,3871585021,98918997286.55,11500.0,
2020-01-23,PK0061701014,SEARL,The Searle Company Ltd. ,189.8,0.94,95591360,18143240128.0,212425272,40318316625.6,829800.0,
2020-01-23,PK0016701010,SHEL,Shell Pakistan Ltd. ,217.92,0.25,22296342,4858818848.64,107012330,23320126953.6,47600.0,
2020-01-23,PK0072901017,SHFA,Shifa Int. Hospital Ltd. ,304.85,0.54,34086187,10391174106.95,61974886,18893043997.1,1500.0,
2020-01-23,PK0083501012,ABL,Allied Bank Ltd. ,98.0,0.87,171761075,16832585350.0,1145073830,112217235340.0,17000.0,
2020-01-23,PK0025701019,ABOT,Abbott Laboratories Pak Ltd. ,415.15,0.45,21024895,8728485159.25,97900302,40643310375.3,3200.0,
2020-01-23,PK0027701017,AGIL,Agriautos Industries Co. Ltd. ,210.03,0.2,18720000,3931761600.0,28800000,6048864000.0,20000.0,
2020-01-23,PK0113801010,AGP,AGP Limited. ,107.62,0.47,84000000,9040080000.0,280000000,30133600000.0,185000.0,
2020-01-23,PK0004901010,AICL,Adamjee Insurance Co. Ltd. ,44.08,0.64,280000000,12342400000.0,350000000,15428000000.0,340000.0,
2020-01-23,PK0051301015,AKBL,Askari Bank Limited. ,20.51,0.4,378078054,7754380887.54,1260260180,25847936291.8,672500.0,
2020-01-23,PK0075101011,ANL,Azgard Nine Limited ,14.3,0.27,359479551,5140557579.3,449349439,6425696977.7,486500.0,
2020-01-23,PK0082901015,APL,Attock Petroleum Limited. ,348.16,0.45,24883200,8663334912.0,99532800,34653339648.0,75900.0,
2020-01-23,PK0076701017,ARPL,Archroma Pakistan Limited. ,633.0,0.28,8529470,5399154510.0,34118229,21596838957.0,6050.0,
2020-01-23,PK0009201010,ATLH,Atlas Honda Limited. ,380.0,0.24,12408794,4715341720.0,124087935,47153415300.0,200.0,
2020-01-23,PK0024501014,ATRL,Attock Refinery Limited. ,115.95,0.26,42646500,4944861675.0,106616250,12362154187.5,1869200.0,
