Date,SYMBOL,ISIN,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,VOLUME,ret_21d,wt_rank,vol_63d,turn_63d,next_weight,stay_next,weight_change_next,next_rebalance_date,NAV_AKD,AUM_AKD,FLOW_AKD,NAV_NBP,AUM_NBP,FLOW_NBP,NAV_NTI,AUM_NTI,FLOW_NTI,NAV_TOTAL,AUM_TOTAL,FLOW_TOTAL,NAV_AKD_lag1,NAV_AKD_lag2,AUM_AKD_lag1,AUM_AKD_lag2,FLOW_AKD_lag1,FLOW_AKD_lag2,NAV_NBP_lag1,NAV_NBP_lag2,AUM_NBP_lag1,AUM_NBP_lag2,FLOW_NBP_lag1,FLOW_NBP_lag2,NAV_NTI_lag1,NAV_NTI_lag2,AUM_NTI_lag1,AUM_NTI_lag2,FLOW_NTI_lag1,FLOW_NTI_lag2,NAV_TOTAL_lag1,NAV_TOTAL_lag2,AUM_TOTAL_lag1,AUM_TOTAL_lag2,FLOW_TOTAL_lag1,FLOW_TOTAL_lag2,aum_nav_ratio,flow_to_aum
2024-09-30,MEBL,PK0077401013,Meezan Bank Limited,228.15,5.745498775984105,447813299,102168604166.85,447813299,102168604166.85,,0.06801797584495839,6.0,0.012844123203632651,,4.342441441589552,1,-1.4030573343945534,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,MLCF,PK0066201010,Maple Leaf Cement Factory Ltd.,32.44,0.8599706397999908,471403174,15292318964.56,471403174,15292318964.56,,-0.08825182686902755,28.0,0.017481282149540017,,1.100191543801128,1,0.24022090400113727,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,MTL,PK0009801017,Millat Tractors Limited,553.81,2.687993264040364,86309203,47798899713.43,86309203,47798899713.43,,-0.05357509057351839,16.0,0.02154865449231258,,2.019573970188793,1,-0.6684192938515707,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,NRL,PK0008201011,National Refinary Ltd.,205.96,0.3042701966982426,26270374,5410646229.04,26270374,5410646229.04,,-0.23120567375886514,33.0,0.025161887332304785,,0.2508060502566143,1,-0.053464146441628335,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,OGDC,PK0080201012,Oil & Gas Development Company Limited,143.43,5.20359810111349,645139260,92532324061.8,645139260,92532324061.8,,0.1790382244143034,8.0,0.016579205977306943,,5.873519195892467,1,0.6699210947789762,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,PAEL,PK0034601010,Pak Elektron Limited,25.06,0.603172148018832,428006078,10725832314.68,428006078,10725832314.68,,1.7150595882990247,31.0,0.22736779346683172,,0.803346176860186,1,0.20017402884135393,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,PIOC,PK0056201012,Pioneer Cement Limited,181.2,1.041577087095214,102216957,18521712608.4,102216957,18521712608.4,,0.37199969713030967,25.0,0.04047164219041595,,0.8507261770826223,1,-0.19085091001259158,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,POL,PK0023901017,Pakistan Oilfields Limited,624.93,4.565048876410934,129898394,81177403362.42,129898394,81177403362.42,,0.4463628578702523,10.0,0.01339842157881925,,2.880073576146853,1,-1.6849753002640808,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,PPL,PK0081801018,Pakistan Petroleum Limited.,106.82,4.01332509433141,668100029,71366445097.78,668100029,71366445097.78,,0.006311822892133723,14.0,0.01311807926227435,,5.005580341811792,1,0.9922552474803821,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,PRL,PK0004701014,Pakistan Refinery Limited,23.46,0.2997645166362856,227217585,5330524544.1,227217585,5330524544.1,,-0.13463666543710806,34.0,0.02384459592286305,,0.3130233387420239,1,0.01325882210573831,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,PSO,PK0022501016,Pakistan State Oil Co Ltd.,161.29,2.554935064433049,281683980,45432809134.2,281683980,45432809134.2,,-0.06520227193694217,17.0,0.013617114246659213,,3.477366047651773,1,0.9224309832187241,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,SAZEW,PK0075801016,Sazgar Engineering Works Limited,962.59,1.145214837993618,21156087,20364637785.33,21156087,20364637785.33,,,24.0,,,0.8910259219223984,1,-0.25418891607121963,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,SEARL,PK0061701014,The Searle Company Ltd.,56.95,0.8190584832556147,255747212,14564803723.4,255747212,14564803723.4,,0.08891013384321234,29.0,0.01892825625299976,,0.988062781377094,1,0.16900429812147932,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,SHEL,PK0016701010,Shell Pakistan Limited,140.37,0.4379377392025969,53506166,7510660521.42,53506166,7510660521.42,,-0.06345076060848676,32.0,0.017389847910870726,,0.0,0,-0.4379377392025969,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,SNGP,PK0008901016,Sui Northern Gas Pipelines Limited,63.74,1.022992614926086,285397499,18191236586.26,285397499,18191236586.26,,0.01951375559820856,26.0,0.02027654806196803,,1.212848790223211,1,0.18985617529712506,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,SYS,PK0109001013,Systems Limited,405.89,3.989133825587738,174767220,70936266925.8,174767220,70936266925.8,,0.053220198245887085,15.0,0.013344493383624572,,3.738416246963584,1,-0.2507175786241538,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,TPLP,PK0110601017,TPL Properties Limited,8.83,0.1155540161419942,224434750,1981758842.5,224434750,1981758842.5,,-0.20807174887892377,35.0,0.030360733911533155,,0.0,0,-0.1155540161419942,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,TRG,PK0079201015,TRG Pakistan Ltd.,53.06,1.181155906375559,381773466,20256900105.96,381773466,20256900105.96,,-0.23334778211241136,22.0,0.02348986713683837,,0.0,0,-1.181155906375559,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2024-09-30,UBL,PK0081901016,United Bank Limited,291.42,8.024810592650294,489671875,142700177812.5,489671875,142700177812.5,,0.5987491770901909,2.0,0.015359294265286145,,7.870879859706269,1,-0.15393073294402448,2025-03-31,21.5119,853.95,1.988131489975558,16.3708,10.0,0.00030541252069404834,18.3933,70.0,0.0019028150789921483,56.275999999999996,933.95,1.9903397175752442,20.9038,20.7653,828.74,823.86,0.02775086703809393,7.785314691319172,15.7447,15.9489,10.0,10.0,-0.00940883285971239,0.004387091922110287,17.6178,17.8048,67.0,67.0,-0.15896017887926917,-0.14292307605715848,54.2663,54.519,905.74,900.86,-0.14061814470088763,7.646778707184124,16.59588456891037,0.0021310987928424906
2025-03-31,AIRLINK,PK0122801019,Air Link Communication Limited,173.68,0.8056689455147195,118580769,20595107959.92,118580769,20595107959.92,,,28.0,0.021296310254261035,,0.5549006790035048,1,-0.25076826651121464,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,ATRL,PK0024501014,Attock Refinery Limited,647.31,1.079911738468245,42646500,27605505915.0,42646500,27605505915.0,,1.0119040218810218,23.0,0.025943449245836015,,0.8277504928869831,1,-0.25216124558126196,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,BAFL,PK0078701015,Bank Alfalah Limited,75.62,2.092456070286244,709724304,53669351868.48,709724304,53669351868.48,,0.2468260511129432,17.0,0.020339505673448253,,0.0,0,-2.092456070286244,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,BAHL,PK0051601018,Bank Al-Habib Ltd.,142.26,4.32965926321747,777997791,110677965747.66,777997791,110677965747.66,,0.441337386018237,12.0,0.01738899837924682,,4.428141411070677,1,0.09848214785320675,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,DFML,PK0077301015,Dewan Farooque Motors Limited,44.6,0.0968220333289043,55494097,2475036726.2,55494097,2475036726.2,,,35.0,,,0.0593043617835117,1,-0.037517671545392595,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,DGKC,PK0052401012,D. G. Khan Cement Co. Ltd.,135.33,1.043737653720491,197153603,26680797093.99,197153603,26680797093.99,,0.8412244897959185,24.0,0.025603493761191264,,1.623508265908988,1,0.5797706121884969,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,EFERT,PK0099701010,Engro Fertilizers Limited,207.58,4.879431421249392,600884719,124731649970.02,600884719,124731649970.02,,0.09103332282140242,9.0,0.018597792238949744,,3.71956956565874,1,-1.159861855590652,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,ENGROH,PK0017501013,Engro Holdings Limited,188.87,7.117962239992571,963385595,181954637327.65,963385595,181954637327.65,,,3.0,0.02935275529165297,,6.976075533627285,1,-0.14188670636528578,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,FCCL,PK0074501013,Fauji Cement Company Limited,46.41,1.558628676009033,858496527,39842823818.07,858496527,39842823818.07,,0.8358386075949364,19.0,0.029808095840527057,,1.463521894649291,1,-0.09510678135974215,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,FFC,PK0053401011,Fauji Fertilizer Company Limited,369.76,12.35099091855435,853865218,315725203007.68,853865218,315725203007.68,,0.662216228365925,1.0,0.013055566990228718,,11.03558146411631,1,-1.31540945443804,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,GAL,PK0059701018,Ghandhara Automobiles Limited,485.71,0.4332349559526147,22801000,11074673710.0,22801000,11074673710.0,,,31.0,,,0.3762399831138503,1,-0.05699497283876437,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,GHNI,PK0007101014,Ghandhara Industries Limited,764.27,0.4458688665377193,14913095,11397631115.65,14913095,11397631115.65,,2.2069066800939914,30.0,0.25117253092922637,514266.6666666667,0.3455917202253461,1,-0.10027714631237317,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,HBL,PK0085101019,Habib Bank Limited,152.79,3.506985102558984,586741003,89648157848.37,586741003,89648157848.37,,0.20269206549118368,14.0,0.017269588856907034,,4.787421475383986,1,1.2804363728250014,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,HUBC,PK0065001015,The Hub Power Company Limited,146.32,5.568640424595556,972865790,142349722392.8,972865790,142349722392.8,,0.22607675548852013,6.0,0.01644121913193241,,6.067720517293782,1,0.4990800926982253,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,LUCK,PK0071501016,Lucky Cement Limited.,1496.6,5.146206004421981,87900000,131551140000.0,87900000,131551140000.0,,0.6929098230849282,7.0,0.023279221290583327,,5.840371479173171,1,0.6941654747511894,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,MARI,PK0066301018,Mari Petroleum Company Ltd.,684.16,6.426680415843073,240124500,164283577920.0,240124500,164283577920.0,,0.6077454528363959,4.0,0.031779748239318506,,4.968818551404383,1,-1.4578618644386898,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,MCB,PK0055601014,MCB Bank Limited,280.66,4.553878696152194,414771002,116409629421.32,414771002,116409629421.32,,0.16747088186356085,10.0,0.014348717691351022,,4.134540820923164,1,-0.4193378752290293,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,MEBL,PK0077401013,Meezan Bank Limited,247.4,4.342441441589552,448685179,111004713284.6,448685179,111004713284.6,,0.08437431514354587,11.0,0.013673756378636444,,5.46239754535204,1,1.1199561037624886,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
2025-03-31,MLCF,PK0066201010,Maple Leaf Cement Factory Ltd.,59.66,1.100191543801128,471403174,28123913360.84,471403174,28123913360.84,,0.8390875462392109,22.0,0.028566442429863684,,1.442838403296474,1,0.342646859495346,2025-09-30,30.693,1224.49,0.1595582630222907,23.6341,23.0,0.00048657476749980333,29.4923,109.0,0.0,83.8194,1356.49,0.1600448377897905,29.5671,29.7369,1179.66,1149.26,5.563310106640756,-10.432077001906919,22.3514,22.3421,18.0,18.0,-0.007895584917825715,-0.2441580358479527,25.3713,25.1516,103.0,102.0,0.0,-2.040132368685704,77.2898,77.2306,1300.66,1269.26,5.5554145217229305,-12.716367406440575,16.183484968873554,0.00011798453198312594
