date,idx_total_volume,idx_n_stocks,idx_ff_mcap_total,idx_log_return,idx_rolling_vol_30d,oil_price,oil_log_return,usdpkr,usdpkr_log_return,interest_rate,cpi_yoy
2024-10-08,195869080.0,30,1881020870652.93,0.008920430413810748,0.11631735831355391,77.18,0.0078044100603244515,278.64,0.00032304959092122607,17.5,6.9
2024-10-09,144613813.0,30,1865604457720.88,-0.008229539165277728,0.11757918265655387,76.58,-0.03616242220394168,278.7,0.00021530843015687444,17.5,6.9
2024-10-10,142196358.0,30,1860994477335.4,-0.0024740965246604018,0.11836680712607778,79.4,0.004544314813477554,278.7,0.0,17.5,6.9
2024-10-11,148340327.0,30,1861728015101.67,0.0003940867347775048,0.11847400165950255,79.04,0.02019237935300634,278.7,0.0,17.5,6.9
2024-10-14,140549602.0,30,1851583324177.1,-0.005463972846226616,0.12089707897051251,77.46,0.042323896403796975,278.44,-0.000359079324480269,17.5,6.9
2024-10-15,118074209.0,30,1866834017893.19,0.008202833532016453,0.11992992127996467,74.25,0.0004041220503574785,278.34,-0.00035920830875849763,17.5,6.9
2024-10-16,150393633.0,30,1866973360562.27,7.46383811595004e-05,0.11997950348815344,74.22,-0.0030941034975664966,278.52,0.0006464820826386007,17.5,6.9
2024-10-17,159324466.0,30,1849954048563.28,-0.009157795711086903,0.1242225163960301,74.45,0.01884673776288147,278.67,0.0005384159931933152,17.5,6.9
2024-10-18,96376906.0,30,1837547860001.09,-0.006728802142553341,0.126998185155132,73.06,-0.016695331796578474,278.67,0.0005384159931933152,17.5,6.9
2024-10-21,73238843.0,30,1854088747526.85,0.008961336110726822,0.1280898966841071,74.29,-0.023283164456513523,278.42,-0.00028729440691748636,17.5,6.9
2024-10-22,76399227.0,30,1862226541556.06,0.00437950303089231,0.1254773096781892,76.04,0.014304879690061898,278.32,-0.00035923411673466474,17.5,6.9
2024-10-23,110265922.0,30,1878267694152.13,0.008577075608566092,0.12543509447674286,74.96,0.007767549433242785,278.45,0.0004669791919908989,17.5,6.9
2024-10-24,176391943.0,30,1922530067200.0,0.02329214913631638,0.13218132753002496,74.38,-0.02220393020837789,278.64,0.0006821160220680667,17.5,6.9
2024-10-25,191938468.0,30,1946698834662.44,0.012492970779603457,0.13440069571500193,76.05,0.06281307653899937,278.64,0.0006821160220680667,17.5,6.9
2024-10-28,136818503.0,30,1948892180228.63,0.0011260657443626393,0.1347276334999047,71.42,0.0042093509606531765,278.64,0.0003589504327998419,17.5,6.9
2024-10-29,129935534.0,30,1957686610558.47,0.004502376968235371,0.1341655377460869,71.12,-0.019907388124547565,278.7,0.00021530843015687444,17.5,6.9
2024-10-30,128193308.0,30,1943130051661.78,-0.0074633738143438325,0.13351434680425542,72.55,-0.008372844192468039,278.77,0.00025113459152196045,17.5,6.9
2024-10-31,90834293.0,30,1907764124207.24,-0.018368160834501362,0.14437907503914083,73.16,0.000820456766932197,278.68,-0.00032289891750629827,17.5,7.2
2024-11-01,107363036.0,30,1950984401337.14,0.02240212564022349,0.1546177252473949,73.1,-0.026725844962575303,278.68,-0.00032289891750629827,17.5,7.2
2024-11-04,173693723.0,30,1970596432659.43,0.010002188228341745,0.15526405381265326,75.08,-0.00597571660704859,278.7,0.0004665602037008899,17.5,7.2
2024-11-05,159454252.0,30,1977216689739.73,0.0033538888902513698,0.15420120448421654,75.53,0.00810905074946873,278.62,-0.0002870882098236582,15.0,7.2
2024-11-06,122168384.0,30,1965184839056.78,-0.006103836938351188,0.15580884856522445,74.92,-0.009432152292050355,278.54,-0.0002871706531329395,15.0,7.2
2024-11-07,107673025.0,30,1971841009245.71,0.003381322240316691,0.15133676273581678,75.63,0.023546238327291573,278.44,-0.000359079324480269,15.0,7.2
2024-11-08,150352382.0,30,1989328934643.73,0.008829734277976802,0.151112847324624,73.87,0.028004575453936215,278.44,-0.000359079324480269,15.0,7.2
2024-11-11,214434198.0,30,1989384186064.88,2.777351343363578e-05,0.15077038508093962,71.83,-0.0008349569090699831,278.13,-0.00010785741260535625,15.0,7.2
2024-11-12,183158918.0,30,1980276566331.6602,-0.0045886216892132665,0.15267425664158438,71.89,-0.005410292728247543,278.04,-0.00032364205471548254,15.0,7.2
2024-11-13,157503582.0,30,1983431032499.33,0.0015916748422957095,0.15274600449427894,72.28,-0.0038663400828534617,277.91,-0.0004676679642751658,15.0,7.2
2024-11-14,128809571.0,30,2001951754771.72,0.00929439232714406,0.15177558741844152,72.56,0.021170707122966488,277.84,-0.0002519118321915543,15.0,7.2
2024-11-15,121449005.0,30,2016282425473.4,0.007132850310818157,0.14983675187607695,71.04,-0.03131751020869103,277.84,-0.0002519118321915543,15.0,7.2
2024-11-18,84707016.0,30,2021153055555.12,0.0024127357414811253,0.1430572047222429,73.3,-0.00013641634288950557,277.8,-0.00025194810002440217,15.0,7.2
2024-11-19,124274263.0,30,2034971098995.29,0.00681344868646322,0.14238890266752147,73.31,0.006843716828875578,277.85,0.00017996940568691533,15.0,7.2
2024-11-20,121725628.0,30,2027792315550.68,-0.00353394484654713,0.1399079560057608,72.81,-0.01931507272283585,277.69,-0.0005760161443782966,15.0,7.2
